USERID,NAME,SURNAME,EMAIL,GENDER,RACE,AGE,PROVINCE,SOCIAL_MEDIA_HANDLE,EMAIL_CLEANED,SOCIAL_MEDIA_HANDLE_CLEANED,AGE_GROUP
808111,Eli ,Paradis,Eli 293@mail.com,male,black,24,Gauteng,@Eli 29,eli293@mail.com,@eli29,18-24
808112,,,Irmgard 203@mail.com,,,0,,,irmgard203@mail.com,,
808113,,,Gretta 412@gmail.com,,,0,,,gretta412@gmail.com,,
808114,,,Meghann 215@mailxyz.com,,,0,,,meghann215@mailxyz.com,,
808115,Randy ,Pool,Randy 393@mail.com,male,black,42,Western Cape,@Randy 39,randy393@mail.com,@randy39,35-44
808116,,,Carlota 154@abcmail.com,,,0,,,carlota154@abcmail.com,,
808117,,,Blanca 421@yahoo.com,,,0,,,blanca421@yahoo.com,,
808118,,,Torrie 362@gmail.com,,,0,,,torrie362@gmail.com,,
808119,Shane ,Caves,Shane 24@abcmail.com,male,black,29,Gauteng,@Shane 2,shane24@abcmail.com,@shane2,25-34
808120,,,Earline 175@mailxyz.com,,,0,,,earline175@mailxyz.com,,
808121,,,Seema 453@mail.com,,,0,,,seema453@mail.com,,
808122,,,Yolonda 413@mail.com,,,0,,,yolonda413@mail.com,,
808123,,,Briana 323@mail.com,,,0,,,briana323@mail.com,,
808124,Bess ,Jacox,Bess 162@gmail.com,female,black,29,Eastern Cape,@Bess 16,bess162@gmail.com,@bess16,25-34
808125,,,Emilie 411@yahoo.com,,,0,,,emilie411@yahoo.com,,
808126,Stephen ,Biggers,Stephen 152@gmail.com,male,other,49,Western Cape,@Stephen 15,stephen152@gmail.com,@stephen15,45-54
808127,Filiberto ,Mcculloch,Filiberto 45@mailxyz.com,male,black,43,Gauteng,@Filiberto 4,filiberto45@mailxyz.com,@filiberto4,35-44
808128,,,Desirae 434@abcmail.com,,,0,,,desirae434@abcmail.com,,
808129,,,Malika 45@mailxyz.com,,,0,,,malika45@mailxyz.com,,
808130,,,Blanca 373@mail.com,,,0,,,blanca373@mail.com,,
808131,,,Epifania 164@abcmail.com,,,0,,,epifania164@abcmail.com,,
808132,Dia ,Arrieta,Dia 75@mailxyz.com,female,black,31,Gauteng,@Dia 7,dia75@mailxyz.com,@dia7,25-34
808133,,,Roxana 222@gmail.com,,,0,,,roxana222@gmail.com,,
808134,,,Rebekah 53@mail.com,,,0,,,rebekah53@mail.com,,
808135,,,Trudie 373@mail.com,,,0,,,trudie373@mail.com,,
808136,,,Bess 95@mailxyz.com,,,0,,,bess95@mailxyz.com,,
808137,Efren ,Vital,Efren 132@gmail.com,male,black,27,Limpopo,@Efren 13,efren132@gmail.com,@efren13,25-34
808138,Lloyd ,Beville,Lloyd 73@mail.com,male,black,50,Gauteng,@Lloyd 7,lloyd73@mail.com,@lloyd7,45-54
808139,,,Irmgard 444@abcmail.com,,,0,,,irmgard444@abcmail.com,,
808140,,,Nakita 432@gmail.com,,,0,,,nakita432@gmail.com,,
808141,,,Iva 454@abcmail.com,,,0,,,iva454@abcmail.com,,
808142,Winona ,Wigfall,Winona 61@yahoo.com,female,black,24,Mpumalanga,@Winona 6,winona61@yahoo.com,@winona6,18-24
808143,Valentine ,Mina,Valentine 473@mail.com,male,coloured,26,North West,@Valentine 47,valentine473@mail.com,@valentine47,25-34
808144,,,Nubia 145@mailxyz.com,,,0,,,nubia145@mailxyz.com,,
808145,,,Rebekah 182@gmail.com,,,0,,,rebekah182@gmail.com,,
808146,Abel ,Mcclaine,Abel 181@yahoo.com,male,black,24,Gauteng,@Abel 18,abel181@yahoo.com,@abel18,18-24
808147,Bernardo ,Mcculloch,Bernardo 322@gmail.com,male,black,45,North West,@Bernardo 32,bernardo322@gmail.com,@bernardo32,45-54
808148,Stephen ,Langenfeld,Stephen 154@abcmail.com,male,black,29,Limpopo,@Stephen 15,stephen154@abcmail.com,@stephen15,25-34
808149,,,Teresia 172@gmail.com,,,0,,,teresia172@gmail.com,,
808150,,,Winona 171@yahoo.com,,,0,,,winona171@yahoo.com,,
808151,,,Dia 433@mail.com,,,0,,,dia433@mail.com,,
808152,Cory ,Pilot,Cory 105@mailxyz.com,male,black,30,Kwazulu Natal,@Cory 10,cory105@mailxyz.com,@cory10,25-34
808153,,,Briana 183@mail.com,,,0,,,briana183@mail.com,,
808154,,,Torrie 182@gmail.com,,,0,,,torrie182@gmail.com,,
808155,,,Iva 492@gmail.com,,,0,,,iva492@gmail.com,,
808156,,,Williemae 301@yahoo.com,,,0,,,williemae301@yahoo.com,,
808157,,,Trudie 402@gmail.com,,,0,,,trudie402@gmail.com,,
808158,,,Roxana 433@mail.com,,,0,,,roxana433@mail.com,,
808159,,,Emilie 352@gmail.com,,,0,,,emilie352@gmail.com,,
808160,,,Alecia 325@mailxyz.com,,,0,,,alecia325@mailxyz.com,,
808161,,,Seema 504@abcmail.com,,,0,,,seema504@abcmail.com,,
808162,,,Sharri 473@mail.com,,,0,,,sharri473@mail.com,,
808163,,,Seema 214@abcmail.com,,,0,,,seema214@abcmail.com,,
808164,Randy ,Pilot,Randy 391@yahoo.com,male,indian_asian,29,Limpopo,@Randy 39,randy391@yahoo.com,@randy39,25-34
808165,Wilburn ,Gettys,Wilburn 305@mailxyz.com,male,black,32,Eastern Cape,@Wilburn 30,wilburn305@mailxyz.com,@wilburn30,25-34
808166,Kip ,Zweifel,Kip 144@abcmail.com,male,black,45,Gauteng,@Kip 14,kip144@abcmail.com,@kip14,45-54
808167,,,Irmgard 453@mail.com,,,0,,,irmgard453@mail.com,,
808168,Eli ,Mcclaine,Eli 292@gmail.com,male,black,42,Gauteng,@Eli 29,eli292@gmail.com,@eli29,35-44
808169,,,Sharri 373@mail.com,,,0,,,sharri373@mail.com,,
808170,Nubia ,Sytsma,Nubia 381@yahoo.com,female,black,42,Eastern Cape,@Nubia 38,nubia381@yahoo.com,@nubia38,35-44
808171,,,Tiffani 215@mailxyz.com,,,0,,,tiffani215@mailxyz.com,,
808172,,,Desirae 65@mailxyz.com,,,0,,,desirae65@mailxyz.com,,
808173,,,Roxane 93@mail.com,,,0,,,roxane93@mail.com,,
808174,,,Irmgard 492@gmail.com,,,0,,,irmgard492@gmail.com,,
808175,Shane ,Condie,Shane 22@gmail.com,male,black,21,Mpumalanga,@Shane 2,shane22@gmail.com,@shane2,18-24
808176,,,Cordie 471@yahoo.com,,,0,,,cordie471@yahoo.com,,
808177,,,Meghann 424@abcmail.com,,,0,,,meghann424@abcmail.com,,
808178,,,Lesli 463@mail.com,,,0,,,lesli463@mail.com,,
808179,Romeo ,Nicholls,Romeo 373@mail.com,male,indian_asian,44,Western Cape,@Romeo 37,romeo373@mail.com,@romeo37,35-44
808180,,,Shandra 53@mail.com,,,0,,,shandra53@mail.com,,
808181,,,Reagan 465@mailxyz.com,,,0,,,reagan465@mailxyz.com,,
808182,Charlie ,Mcculloch,Charlie 363@mail.com,male,black,28,Mpumalanga,@Charlie 36,charlie363@mail.com,@charlie36,25-34
808183,Yong ,Bilyeu,Yong 482@gmail.com,male,indian_asian,23,Kwazulu Natal,@Yong 48,yong482@gmail.com,@yong48,18-24
808184,Carlota ,Tancredi,Carlota 81@yahoo.com,female,black,26,Kwazulu Natal,@Carlota 8,carlota81@yahoo.com,@carlota8,25-34
808185,Cory ,Biggers,Cory 102@gmail.com,male,black,25,Gauteng,@Cory 10,cory102@gmail.com,@cory10,25-34
808186,Abel ,Nicholls,Abel 184@abcmail.com,male,black,26,Gauteng,@Abel 18,abel184@abcmail.com,@abel18,25-34
808187,,,Winona 101@yahoo.com,,,0,,,winona101@yahoo.com,,
808188,,,Dia 62@gmail.com,,,0,,,dia62@gmail.com,,
808189,,,Desirae 321@yahoo.com,,,0,,,desirae321@yahoo.com,,
808190,Rebekah ,Paradis,Rebekah 173@mail.com,female,black,17,Gauteng,@Rebekah 17,rebekah173@mail.com,@rebekah17,<18
808191,,,Felipa 205@mailxyz.com,,,0,,,felipa205@mailxyz.com,,
808192,,,Torrie 251@yahoo.com,,,0,,,torrie251@yahoo.com,,
808193,,,Malika 482@gmail.com,,,0,,,malika482@gmail.com,,
808194,Yong ,Roquemore,Yong 483@mail.com,male,black,24,Gauteng,@Yong 48,yong483@mail.com,@yong48,18-24
808195,,,Alecia 183@mail.com,,,0,,,alecia183@mail.com,,
808196,,,Shelley 183@mail.com,,,0,,,shelley183@mail.com,,
808197,,,Zetta 141@yahoo.com,,,0,,,zetta141@yahoo.com,,
808198,,,Minerva 73@mail.com,,,0,,,minerva73@mail.com,,
808199,Shelley ,Reisinger,Shelley 165@mailxyz.com,female,black,25,Gauteng,@Shelley 16,shelley165@mailxyz.com,@shelley16,25-34
808200,,,Zetta 65@mailxyz.com,,,0,,,zetta65@mailxyz.com,,
808201,,,Krysta 294@abcmail.com,,,0,,,krysta294@abcmail.com,,
808202,Cory ,Paradis,Cory 103@mail.com,male,coloured,23,Northern Cape,@Cory 10,cory103@mail.com,@cory10,18-24
808203,Haywood ,Bilyeu,Haywood 94@abcmail.com,male,coloured,28,Eastern Cape,@Haywood 9,haywood94@abcmail.com,@haywood9,25-34
808204,,,Malika 244@abcmail.com,,,0,,,malika244@abcmail.com,,
808205,,,Emilie 261@yahoo.com,,,0,,,emilie261@yahoo.com,,
808206,,,Rebekah 483@mail.com,,,0,,,rebekah483@mail.com,,
808207,Williemae ,Holt,Williemae 83@mail.com,female,white,18,Gauteng,@Williemae 8,williemae83@mail.com,@williemae8,18-24
808208,Abel ,Mosser,Abel 184@abcmail.com,male,black,42,Gauteng,@Abel 18,abel184@abcmail.com,@abel18,35-44
808209,,,Lillie 55@mailxyz.com,,,0,,,lillie55@mailxyz.com,,
808210,Garry ,Fudge,Garry 285@mailxyz.com,male,black,25,Limpopo,@Garry 28,garry285@mailxyz.com,@garry28,25-34
808211,Abel ,Jacox,Abel 182@gmail.com,male,black,26,Limpopo,@Abel 18,abel182@gmail.com,@abel18,25-34
808212,,,Roxane 53@mail.com,,,0,,,roxane53@mail.com,,
808213,,,Nakita 142@gmail.com,,,0,,,nakita142@gmail.com,,
808214,,,Torrie 434@abcmail.com,,,0,,,torrie434@abcmail.com,,
808215,,,Anette 491@yahoo.com,,,0,,,anette491@yahoo.com,,
808236,,,Alissa 194@abcmail.com,,,0,,,alissa194@abcmail.com,,
808282,Samuel ,Slane,Samuel 265@mailxyz.com,male,black,31,Gauteng,@Samuel 26,samuel265@mailxyz.com,@samuel26,25-34
808350,Wilburn ,Beville,Wilburn 304@abcmail.com,male,black,38,Gauteng,@Wilburn 30,wilburn304@abcmail.com,@wilburn30,35-44
808396,Hugh,Wigfall,Hugh13@mail.com,male,indian_asian,31,Kwazulu Natal,@Hugh1,hugh13@mail.com,@hugh1,25-34
808402,,,Malika 235@mailxyz.com,,,0,,,malika235@mailxyz.com,,
808410,Cordie ,Singer,Cordie 135@mailxyz.com,female,white,24,Western Cape,@Cordie 13,cordie135@mailxyz.com,@cordie13,18-24
808448,Garry ,Hoadley,Garry 281@yahoo.com,male,indian_asian,35,Gauteng,@Garry 28,garry281@yahoo.com,@garry28,35-44
808456,Dee ,Borelli,Dee 213@mail.com,male,white,25,Free State,@Dee 21,dee213@mail.com,@dee21,25-34
808521,,,Blanca 272@gmail.com,,,0,,,blanca272@gmail.com,,
808542,Torrie ,Mcclaine,Torrie 72@gmail.com,female,black,24,Mpumalanga,@Torrie 7,torrie72@gmail.com,@torrie7,18-24
808587,Wilburn ,Condie,Wilburn 302@gmail.com,male,indian_asian,17,Limpopo,@Wilburn 30,wilburn302@gmail.com,@wilburn30,<18
808594,Lane ,Pascarella,Lane 112@gmail.com,male,indian_asian,42,Limpopo,@Lane 11,lane112@gmail.com,@lane11,35-44
808626,Lane ,Vital,Lane 115@mailxyz.com,male,indian_asian,39,Eastern Cape,@Lane 11,lane115@mailxyz.com,@lane11,35-44
808634,Randy ,Fudge,Randy 393@mail.com,male,white,26,Gauteng,@Randy 39,randy393@mail.com,@randy39,25-34
808640,Abel ,Sytsma,Abel 184@abcmail.com,male,indian_asian,40,Gauteng,@Abel 18,abel184@abcmail.com,@abel18,35-44
808657,Stephen ,Styer,Stephen 152@gmail.com,male,white,21,Mpumalanga,@Stephen 15,stephen152@gmail.com,@stephen15,18-24
808658,Loyd ,Borelli,Loyd 493@mail.com,male,indian_asian,31,Limpopo,@Loyd 49,loyd493@mail.com,@loyd49,25-34
808712,Royal ,Luthy,Royal 175@mailxyz.com,male,black,35,Kwazulu Natal,@Royal 17,royal175@mailxyz.com,@royal17,35-44
808721,Hugh,Luthy,Hugh11@yahoo.com,male,black,22,Gauteng,@Hugh1,hugh11@yahoo.com,@hugh1,18-24
808754,Charlie ,Styer,Charlie 362@gmail.com,male,white,40,Gauteng,@Charlie 36,charlie362@gmail.com,@charlie36,35-44
808785,Claud ,Biggers,Claud 342@gmail.com,male,white,29,Gauteng,@Claud 34,claud342@gmail.com,@claud34,25-34
808826,,,Nakita 493@mail.com,,,0,,,nakita493@mail.com,,
808853,Lane ,Pascarella,Lane 111@yahoo.com,male,white,52,Gauteng,@Lane 11,lane111@yahoo.com,@lane11,45-54
808869,,,Lillie 411@yahoo.com,,,0,,,lillie411@yahoo.com,,
808897,Nubia ,Sytsma,Nubia 171@yahoo.com,female,black,35,Gauteng,@Nubia 17,nubia171@yahoo.com,@nubia17,35-44
808915,Cory ,Mcclaine,Cory 105@mailxyz.com,male,black,37,Kwazulu Natal,@Cory 10,cory105@mailxyz.com,@cory10,35-44
808916,Donald ,Zweifel,Donald 224@abcmail.com,male,,43,Western Cape,@Donald 22,donald224@abcmail.com,@donald22,35-44
808917,Carter ,Tatham,Carter 34@abcmail.com,male,black,34,Gauteng,@Carter 3,carter34@abcmail.com,@carter3,25-34
808921,Filiberto ,Pilot,Filiberto 44@abcmail.com,male,black,24,Mpumalanga,@Filiberto 4,filiberto44@abcmail.com,@filiberto4,18-24
808923,Art ,Nicholls,Art 405@mailxyz.com,male,other,23,Eastern Cape,@Art 40,art405@mailxyz.com,@art40,18-24
808926,Bret ,Mccollum,Bret 313@mail.com,male,coloured,22,Western Cape,@Bret 31,bret313@mail.com,@bret31,18-24
808928,Hugh,Borelli,Hugh13@mail.com,male,black,35,Gauteng,@Hugh1,hugh13@mail.com,@hugh1,35-44
808929,Winona ,Wigfall,Winona 141@yahoo.com,female,black,32,Eastern Cape,@Winona 14,winona141@yahoo.com,@winona14,25-34
808930,Claud ,Marek,Claud 345@mailxyz.com,male,indian_asian,35,Limpopo,@Claud 34,claud345@mailxyz.com,@claud34,35-44
808934,Claud ,Woolard,Claud 344@abcmail.com,male,indian_asian,36,Kwazulu Natal,@Claud 34,claud344@abcmail.com,@claud34,35-44
808936,Valentine ,Slane,Valentine 474@abcmail.com,male,white,23,Gauteng,@Valentine 47,valentine474@abcmail.com,@valentine47,18-24
808941,Michel ,Curran,Michel 204@abcmail.com,male,coloured,36,Western Cape,@Michel 20,michel204@abcmail.com,@michel20,35-44
808945,Garry ,Biggers,Garry 283@mail.com,male,,43,Western Cape,@Garry 28,garry283@mail.com,@garry28,35-44
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,female,coloured,43,Western Cape,@Rebecka 17,rebecka172@gmail.com,@rebecka17,35-44
808949,Roxana ,Nicholls,Roxana 365@mailxyz.com,female,black,35,Kwazulu Natal,@Roxana 36,roxana365@mailxyz.com,@roxana36,35-44
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,male,black,18,Free State,@Emerson 24,emerson244@abcmail.com,@emerson24,18-24
808958,Raymundo ,Woolard,Raymundo 432@gmail.com,male,black,25,Gauteng,@Raymundo 43,raymundo432@gmail.com,@raymundo43,25-34
808961,Raymundo ,Restivo,Raymundo 434@abcmail.com,male,indian_asian,27,Gauteng,@Raymundo 43,raymundo434@abcmail.com,@raymundo43,25-34
808965,Yong ,Gettys,Yong 482@gmail.com,male,coloured,36,Western Cape,@Yong 48,yong482@gmail.com,@yong48,35-44
808966,Len ,Reisinger,Len 444@abcmail.com,male,black,21,Free State,@Len 44,len444@abcmail.com,@len44,18-24
808969,Hollis ,Roquemore,Hollis 382@gmail.com,male,black,18,Gauteng,@Hollis 38,hollis382@gmail.com,@hollis38,18-24
808971,Jacinto ,Mccollum,Jacinto 254@abcmail.com,male,black,36,Gauteng,@Jacinto 25,jacinto254@abcmail.com,@jacinto25,35-44
808976,Kip ,Roquemore,Kip 144@abcmail.com,male,black,46,Gauteng,@Kip 14,kip144@abcmail.com,@kip14,45-54
808979,Bess ,Jacox,Bess 52@gmail.com,female,white,26,Free State,@Bess 5,bess52@gmail.com,@bess5,25-34
808983,Dee ,Mccown,Dee 215@mailxyz.com,male,coloured,45,Western Cape,@Dee 21,dee215@mailxyz.com,@dee21,45-54
808984,Len ,Hier,Len 441@yahoo.com,male,coloured,42,Western Cape,@Len 44,len441@yahoo.com,@len44,35-44
808988,Robby ,Roquemore,Robby 163@mail.com,male,black,34,Gauteng,@Robby 16,robby163@mail.com,@robby16,25-34
808990,Efren ,Restivo,Efren 133@mail.com,male,coloured,39,Western Cape,@Efren 13,efren133@mail.com,@efren13,35-44
808997,Shane ,Mccown,Shane 22@gmail.com,male,black,27,Limpopo,@Shane 2,shane22@gmail.com,@shane2,25-34
809000,Kip ,Slane,Kip 142@gmail.com,male,black,47,Gauteng,@Kip 14,kip142@gmail.com,@kip14,45-54
809006,Len ,Biggers,Len 443@mail.com,male,black,31,Gauteng,@Len 44,len443@mail.com,@len44,25-34
809008,Haywood ,Pascarella,Haywood 94@abcmail.com,male,coloured,28,Northern Cape,@Haywood 9,haywood94@abcmail.com,@haywood9,25-34
809010,Efren ,Sytsma,Efren 134@abcmail.com,male,coloured,31,Gauteng,@Efren 13,efren134@abcmail.com,@efren13,25-34
809011,Raymundo ,Pilot,Raymundo 433@mail.com,male,coloured,48,Western Cape,@Raymundo 43,raymundo433@mail.com,@raymundo43,45-54
809015,Minerva ,Marek,Minerva 372@gmail.com,female,coloured,31,Eastern Cape,@Minerva 37,minerva372@gmail.com,@minerva37,25-34
809018,Lucas ,Borelli,Lucas 234@abcmail.com,male,black,31,Kwazulu Natal,@Lucas 23,lucas234@abcmail.com,@lucas23,25-34
809021,Bret ,Tatham,Bret 313@mail.com,male,black,41,Gauteng,@Bret 31,bret313@mail.com,@bret31,35-44
809028,Loyd ,Mina,Loyd 495@mailxyz.com,male,white,32,Kwazulu Natal,@Loyd 49,loyd495@mailxyz.com,@loyd49,25-34
809034,Robby ,Beville,Robby 162@gmail.com,male,black,61,Gauteng,@Robby 16,robby162@gmail.com,@robby16,55-64
809035,Irving ,Tatham,Irving 53@mail.com,male,indian_asian,42,Gauteng,@Irving 5,irving53@mail.com,@irving5,35-44
809039,Jacinto ,Styer,Jacinto 254@abcmail.com,male,white,43,Mpumalanga,@Jacinto 25,jacinto254@abcmail.com,@jacinto25,35-44
809043,Donald ,Mina,Donald 224@abcmail.com,male,black,34,Gauteng,@Donald 22,donald224@abcmail.com,@donald22,25-34
809045,Garry ,Tancredi,Garry 282@gmail.com,male,coloured,38,Western Cape,@Garry 28,garry282@gmail.com,@garry28,35-44
809047,Alecia ,Roquemore,Alecia 164@abcmail.com,female,,50,Western Cape,@Alecia 16,alecia164@abcmail.com,@alecia16,45-54
809048,Samuel ,Gettys,Samuel 262@gmail.com,male,indian_asian,46,Limpopo,@Samuel 26,samuel262@gmail.com,@samuel26,45-54
809056,Randy ,Mina,Randy 395@mailxyz.com,male,coloured,43,Western Cape,@Randy 39,randy395@mailxyz.com,@randy39,35-44
809063,Randy ,Restivo,Randy 391@yahoo.com,male,black,32,Gauteng,@Randy 39,randy391@yahoo.com,@randy39,25-34
809071,Hyman ,Hoadley,Hyman 85@mailxyz.com,male,black,35,Gauteng,@Hyman 8,hyman85@mailxyz.com,@hyman8,35-44
809072,Raymundo ,Reisinger,Raymundo 432@gmail.com,male,black,32,Kwazulu Natal,@Raymundo 43,raymundo432@gmail.com,@raymundo43,25-34
809076,Filiberto ,Zweifel,Filiberto 44@abcmail.com,male,coloured,27,Western Cape,@Filiberto 4,filiberto44@abcmail.com,@filiberto4,25-34
809079,Filiberto ,Lavoie,Filiberto 43@mail.com,male,black,30,Mpumalanga,@Filiberto 4,filiberto43@mail.com,@filiberto4,25-34
809081,Raymundo ,Singer,Raymundo 435@mailxyz.com,male,black,23,Gauteng,@Raymundo 43,raymundo435@mailxyz.com,@raymundo43,18-24
809083,Randy ,Deblois,Randy 392@gmail.com,male,black,40,Gauteng,@Randy 39,randy392@gmail.com,@randy39,35-44
809085,Cody ,Mccown,Cody 122@gmail.com,male,black,28,Gauteng,@Cody 12,cody122@gmail.com,@cody12,25-34
809087,Raymundo ,Vital,Raymundo 434@abcmail.com,male,white,9,Eastern Cape,@Raymundo 43,raymundo434@abcmail.com,@raymundo43,<18
809091,Markus ,Bilyeu,Markus 192@gmail.com,male,black,51,Gauteng,@Markus 19,markus192@gmail.com,@markus19,45-54
809094,Jacinto ,Hoadley,Jacinto 255@mailxyz.com,male,coloured,37,Northern Cape,@Jacinto 25,jacinto255@mailxyz.com,@jacinto25,35-44
809101,Kip ,Bilyeu,Kip 145@mailxyz.com,male,black,28,Limpopo,@Kip 14,kip145@mailxyz.com,@kip14,25-34
809102,Hyman ,Sieren,Hyman 83@mail.com,male,indian_asian,34,Kwazulu Natal,@Hyman 8,hyman83@mail.com,@hyman8,25-34
809111,Robby ,Beville,Robby 161@yahoo.com,male,black,36,Limpopo,@Robby 16,robby161@yahoo.com,@robby16,35-44
809116,Jacinto ,Mcculloch,Jacinto 255@mailxyz.com,male,black,55,Limpopo,@Jacinto 25,jacinto255@mailxyz.com,@jacinto25,55-64
809117,Minerva ,Marek,Minerva 293@mail.com,female,black,39,Western Cape,@Minerva 29,minerva293@mail.com,@minerva29,35-44
809123,Royal ,Mina,Royal 171@yahoo.com,male,black,50,Gauteng,@Royal 17,royal171@yahoo.com,@royal17,45-54
809125,Yong ,Crotty,Yong 483@mail.com,male,black,53,Mpumalanga,@Yong 48,yong483@mail.com,@yong48,45-54
809127,Donald ,Singer,Donald 221@yahoo.com,male,white,59,Gauteng,@Donald 22,donald221@yahoo.com,@donald22,55-64
809128,Charlie ,Mastrangelo,Charlie 365@mailxyz.com,male,black,18,Gauteng,@Charlie 36,charlie365@mailxyz.com,@charlie36,18-24
809133,Romeo ,Nicholls,Romeo 372@gmail.com,male,indian_asian,24,Eastern Cape,@Romeo 37,romeo372@gmail.com,@romeo37,18-24
809139,Loyd ,Biggers,Loyd 495@mailxyz.com,male,black,28,Limpopo,@Loyd 49,loyd495@mailxyz.com,@loyd49,25-34
809143,Filiberto ,Marek,Filiberto 45@mailxyz.com,male,,37,Gauteng,@Filiberto 4,filiberto45@mailxyz.com,@filiberto4,35-44
809147,Wilburn ,Sieren,Wilburn 305@mailxyz.com,male,,51,Eastern Cape,@Wilburn 30,wilburn305@mailxyz.com,@wilburn30,45-54
809148,Efren ,Sytsma,Efren 132@gmail.com,male,indian_asian,35,Limpopo,@Efren 13,efren132@gmail.com,@efren13,35-44
809151,Wilburn ,Mcculloch,Wilburn 303@mail.com,male,coloured,27,Western Cape,@Wilburn 30,wilburn303@mail.com,@wilburn30,25-34
809152,Samuel ,Mcclaine,Samuel 261@yahoo.com,male,black,25,Gauteng,@Samuel 26,samuel261@yahoo.com,@samuel26,25-34
809156,Hugh,Styer,Hugh14@abcmail.com,male,black,25,Mpumalanga,@Hugh1,hugh14@abcmail.com,@hugh1,25-34
809158,Michel ,Pascarella,Michel 201@yahoo.com,male,indian_asian,28,Gauteng,@Michel 20,michel201@yahoo.com,@michel20,25-34
809162,Emerson ,Mccown,Emerson 243@mail.com,male,black,54,Free State,@Emerson 24,emerson243@mail.com,@emerson24,45-54
809165,Eli ,Singer,Eli 291@yahoo.com,male,white,40,Gauteng,@Eli 29,eli291@yahoo.com,@eli29,35-44
809166,Stacy ,Shkreli,Stacy 274@abcmail.com,male,white,22,Eastern Cape,@Stacy 27,stacy274@abcmail.com,@stacy27,18-24
809169,Wilburn ,Bilyeu,Wilburn 302@gmail.com,male,black,46,Gauteng,@Wilburn 30,wilburn302@gmail.com,@wilburn30,45-54
809172,Williemae ,Holt,Williemae 415@mailxyz.com,female,coloured,27,Mpumalanga,@Williemae 41,williemae415@mailxyz.com,@williemae41,25-34
809173,Claud ,Mosser,Claud 344@abcmail.com,male,black,35,Kwazulu Natal,@Claud 34,claud344@abcmail.com,@claud34,35-44
809176,Garry ,Pilot,Garry 283@mail.com,male,black,41,Kwazulu Natal,@Garry 28,garry283@mail.com,@garry28,35-44
809177,Hollis ,Singer,Hollis 383@mail.com,male,black,37,Mpumalanga,@Hollis 38,hollis383@mail.com,@hollis38,35-44
809183,Claud ,Marek,Claud 343@mail.com,male,black,44,Gauteng,@Claud 34,claud343@mail.com,@claud34,35-44
809185,,,Blanca 391@yahoo.com,,,0,,,blanca391@yahoo.com,,
809188,Nakita ,Pool,Nakita 185@mailxyz.com,female,black,13,Free State,@Nakita 18,nakita185@mailxyz.com,@nakita18,<18
809192,Royal ,Mastrangelo,Royal 171@yahoo.com,male,black,30,Mpumalanga,@Royal 17,royal171@yahoo.com,@royal17,25-34
809197,Dion ,Styer,Dion 335@mailxyz.com,male,coloured,29,Western Cape,@Dion 33,dion335@mailxyz.com,@dion33,25-34
809198,Yong ,Arrieta,Yong 483@mail.com,male,black,32,Mpumalanga,@Yong 48,yong483@mail.com,@yong48,25-34
809199,Charlie ,Beville,Charlie 361@yahoo.com,male,coloured,35,Western Cape,@Charlie 36,charlie361@yahoo.com,@charlie36,35-44
809204,Wilton ,Gettys,Wilton 414@abcmail.com,male,black,47,North West,@Wilton 41,wilton414@abcmail.com,@wilton41,45-54
809207,Yong ,Wigfall,Yong 484@abcmail.com,male,coloured,33,Limpopo,@Yong 48,yong484@abcmail.com,@yong48,25-34
809209,Garry ,Holt,Garry 283@mail.com,male,,24,Western Cape,@Garry 28,garry283@mail.com,@garry28,18-24
809216,Hollis ,Biggers,Hollis 385@mailxyz.com,male,black,47,Gauteng,@Hollis 38,hollis385@mailxyz.com,@hollis38,45-54
809218,Loyd ,Langenfeld,Loyd 495@mailxyz.com,male,,50,Western Cape,@Loyd 49,loyd495@mailxyz.com,@loyd49,45-54
